# PT power spectra for matter and bias tracers P, P_CTR (for c_s^2 = 1 (Mpc/h)^2 ), Id2d2, Id2, IG2, Id2G2, IG2G2, IFG2, P_Tree at redshift z=0
# for k=1.05392e-05 to 105.5 h/Mpc,
# number of wavenumbers equal to 132
#    1:k (h/Mpc)              2:P_1loop (Mpc/h)^3      3:P_CTR (Mpc/h)^3        4:Id2d2 (Mpc/h)^3        5:Id2 (Mpc/h)^3          6:IG2 (Mpc/h)^3          7:Id2G2 (Mpc/h)^3        8:IG2G2 (Mpc/h)^3        9:IFG2 (Mpc/h)^3        10:P_Tree (Mpc/h)^3   
       2.650044162511e+00       8.026372715884e+01      -4.952519365173e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       7.052112760375e+00 
       3.336207938458e+00       1.424003403739e+01      -4.426456515885e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.976938843277e+00 
       4.200036952755e+00       3.947944162625e-02      -3.929470283554e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.227544261070e+00 
       5.287533250297e+00      -8.070032606235e-06      -3.466766252421e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.239985264412e+00 
       6.656609974506e+00      -5.945689273813e-08      -3.041283544932e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       6.863545806666e-01 
       8.380175453308e+00      -4.289144126233e-10      -2.654234378639e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.779467465634e-01 
       1.055001583346e+01      -4.103135324840e-12      -2.305387620552e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.071262237115e-01 
       1.328168302758e+01       1.094169419957e-12      -1.993560229375e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.130109096699e-01 
       1.672064827481e+01       1.094169419957e-12      -1.716827812868e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       6.140697861845e-02 
       2.105004901483e+01       1.094169419957e-12      -1.472769350366e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       3.323730555848e-02 
       2.650044162429e+01       1.094169419957e-12      -1.258734235100e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.792360244306e-02 
       3.336207938458e+01       1.094169419957e-12      -1.071927037070e+01       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       9.630675810511e-03 
       4.200036952755e+01       1.094169419957e-12      -9.095253176007e+00       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       5.155926177904e-03 
       5.287533250297e+01       1.094169419957e-12      -7.687740797377e+00       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       2.749736269316e-03 
       6.656609974506e+01       1.094169419957e-12      -6.470324492829e+00       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       1.460221749306e-03 
       8.380175453308e+01       1.094169419957e-12      -5.418349108329e+00       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       7.715383067784e-04 
       1.055001583346e+02       1.094169419957e-12      -4.508507675643e+00       3.007630000000e+06      -3.007629699237e+00      -3.007630000000e-07       3.007630000000e+06      -3.007630000000e+06      -3.007630000000e-07       4.050667453936e-04 
